stop_name,stop_lat,stop_lon
S 251st St & Marine View Dr S,47.3771095,-122.322601
Marine View Dr S & S 248th St,47.3795547,-122.323189
Marine View Dr S & S 242nd St,47.3850746,-122.323097
Marine View Dr S & S 240th St,47.388401,-122.323692
Marine View Dr S & Judson Park,47.3902969,-122.323692
Marine View Dr S & S 234th Pl,47.3918343,-122.323708
Marine View Dr S & S 230th St,47.3959808,-122.323738
Marine View Dr S & S 226th St,47.3991547,-122.324341
Marine View Dr S & S 223rd St,47.4021454,-122.324471
Marine View Dr S & S 220th St,47.4046364,-122.324608
S 216th St & 24th Ave S,47.4083328,-122.302879
S 216th St & 20th Ave S,47.4083748,-122.308365
S 216th St & 14th Ave S,47.408432,-122.315048
S 216th St & 11th Ave S,47.4084892,-122.319778
S 216th St & Wesley Terrace Entrance,47.4085159,-122.322304
Marine View Dr S & S 218th St,47.4068832,-122.324722
S 216th St & Wesley Terrace Entrance,47.4083824,-122.32225
S 216th St & 11th Ave S,47.4083519,-122.319664
Wesley Gardens & S 216th St,47.4071579,-122.322319
S 216th St & 14th Ave S,47.4082909,-122.315018
Wesley Terrace,47.4088974,-122.321648
S 216th St & 20th Ave S,47.408226,-122.307182
S 216th St & 24th Ave S,47.4081917,-122.30278
S 216th St & 5th Ave S,47.4085503,-122.329033
1st Pl S & S 216th St,47.4089813,-122.332832
1st Ave S & S 213th St,47.411171,-122.334145
1st Ave S & S 211th St,47.4124985,-122.334541
1st Ave S & S 210th St,47.4137039,-122.334763
1st Ave S & S 208th St,47.4162903,-122.335159
1st Ave S & S 206th St,47.4190598,-122.335159
1st Ave S & S 202nd St,47.4214058,-122.335129
1st Ave S & S 199th St,47.424427,-122.335197
1st Ave S & S 194th St,47.4278069,-122.335457
1st Ave S & S 192nd St,47.4317551,-122.335663
1st Ave S & Normandy Park Dr SW,47.4341965,-122.335335
1st Ave S & S 186th St,47.4368019,-122.334976
1st Ave S & SW 185th St,47.439003,-122.334679
1st Ave S & SW Normandy Rd,47.442009,-122.334267
1st Ave S & S 176th St,47.4450722,-122.33387
1st Ave S & S 170th St,47.4501076,-122.333832
1st Ave S & S 168th St,47.4522362,-122.333832
1st Ave S & SW 164th Pl,47.4550667,-122.333801
1st Ave S & S 160th St,47.4599991,-122.333832
1st Ave S & SW 158th St,47.4617004,-122.333832
SW 156th St & 2nd Ave SW,47.4633522,-122.335129
SW 152nd St & 6th Ave SW,47.4668694,-122.343147
Sr 509 & S 128th St,47.488945,-122.325829
1st Ave S & S 146th St,47.4721947,-122.333748
1st Ave S & S 143rd St,47.4754753,-122.333733
1st Ave S & S 140th St,47.4775391,-122.333725
1st Ave S & S 138th St,47.4793968,-122.333725
1st Ave S & S 136th St,47.4815483,-122.333725
1st Ave S & S 134th St,47.484745,-122.333725
1st Ave S & S 128th St,47.4882812,-122.333733
1st Ave S & S 124th St,47.4924469,-122.333679
1st Ave S & S 120th St,47.4961205,-122.333641
1st Ave S & S 116th St,47.4998627,-122.333595
SW 112th St & 1st Ave SW,47.50317,-122.335442
4th Ave SW & SW 110th St,47.5047836,-122.338982
4th Ave SW & SW 108th St,47.5069504,-122.339066
4th Ave SW & SW 104th St,47.5102081,-122.339172
SW 102nd St & 4th Ave SW,47.5121346,-122.340019
S 272nd St & S Star Lake Rd,47.358017,-122.305023
I-5 & S 272nd St,47.3591461,-122.297218
S 272nd St & Pacific Hwy S,47.3578796,-122.308342
I-5 & S 272nd St,47.3584251,-122.294678
S 272nd St & I-5,47.3577538,-122.294228
S 272nd St & S Star Lake Rd,47.357872,-122.304268
Star Lake Park & Ride,47.3580933,-122.298645
Star Lake Park & Ride,47.3587456,-122.297699
3rd Ave & Marion St,47.6049957,-122.333572
East Marginal Way S & S Michigan St,47.5451241,-122.331383
Columbia St & 2nd Ave,47.6038055,-122.333847
East Marginal Way S & 4th Ave S,47.5439568,-122.32972
4th Ave SW & SW 102nd St,47.5117111,-122.339539
4th Ave SW & SW 104th St,47.5099869,-122.339363
4th Ave SW & SW 108th St,47.5063667,-122.339241
4th Ave SW & SW 110th St,47.5035629,-122.339142
SW 112th St & 2nd Ln SW,47.5030327,-122.336548
1st Ave S & SW 112th St,47.5028305,-122.333763
1st Ave S & SW 116th St,47.4999313,-122.333794
1st Ave S & SW 119th St,47.4964447,-122.333832
1st Ave S & SW 124th St,47.4922447,-122.333885
1st Ave S & SW 128th St,47.4887581,-122.333923
1st Ave S & SW 130th Pl,47.4857178,-122.333923
1st Ave S & SW 136th St,47.4808693,-122.333923
1st Ave S & SW 138th St,47.4795647,-122.333923
1st Ave S & SW 140th St,47.477417,-122.333923
1st Ave S & SW 143rd St,47.4747314,-122.333939
1st Ave S & SW 146th St,47.4720497,-122.333954
SW 152nd St & 2nd Ave SW,47.4668121,-122.335487
1st Ave S & SW 156th St,47.4629288,-122.334023
1st Ave S & SW 160th St,47.4601173,-122.334038
1st Ave S & SW 164th Pl,47.4551468,-122.334007
1st Ave S & SW 168th St,47.452549,-122.334038
1st Ave S & S 170th St,47.4499741,-122.334023
1st Ave S & SW 176th St,47.4451637,-122.334061
1st Ave S & SW 178th St,47.4436111,-122.334267
1st Ave S & SW Normandy Rd,47.4412422,-122.334579
1st Ave S & SW 185th St,47.4387703,-122.334908
1st Ave S & SW 186th St,47.436512,-122.335213
1st Ave S & Normandy Park Dr SW,47.4331665,-122.335678
1st Ave S & SW 192nd St,47.4304695,-122.335854
1st Ave S & SW 194th St,47.4279366,-122.335678
1st Ave S & S 199th St,47.4242554,-122.335388
1st Ave S & SW 202nd St,47.4206543,-122.33535
1st Ave S & S 206th St,47.4184723,-122.335358
1st Ave S & SW 208th St,47.415741,-122.33532
1st Ave S & S 210th St,47.4138641,-122.334991
1st Ave S & SW 211th St,47.4124527,-122.334732
1st Ave S & S 213th St,47.4109116,-122.334129
S 216th Pl & S 216th St,47.4084702,-122.332809
S 216th Pl & 4th Pl S,47.4082985,-122.329544
Marine View Dr S & S 218th St,47.406826,-122.324913
Marine View Dr S & S 220th St,47.4042435,-122.324791
Marine View Dr S & S 223rd St,47.4012222,-122.324623
Marine View Dr S & S 226th St,47.3985672,-122.324501
Marine View Dr S & S 230th St,47.3957481,-122.323929
Marine View Dr S & S 234th Pl,47.3916321,-122.323914
Marine View Dr S & S 236th St,47.38974,-122.323898
Marine View Dr S & S 240th St,47.3879242,-122.323883
Marine View Dr S & S 242nd St,47.3848114,-122.323296
Marine View Dr S & S 248th St,47.3795357,-122.32338
S 251st St & 9th Ave S,47.3769951,-122.321999
S 251st St & 11th Ave S,47.3770256,-122.319298
S 250th St & 15th Ave S,47.3777275,-122.313911
16th Ave S & S 248th St,47.3797417,-122.31308
16th Ave S & S 245th Pl,47.3818779,-122.31308
16th Ave S & S 243rd St,47.3844147,-122.313065
S 240th St & 17th Ave S,47.3866272,-122.311783
S 240th St & 18th Pl S,47.3865929,-122.309937
S 240th St & 21st Ave S,47.3865356,-122.30648
Pacific Hwy S & S 240th St,47.3863602,-122.296295
Pacific Hwy S & S 240th St,47.3869057,-122.296158
Pacific Hwy S & Kent Des Moines Rd,47.3924789,-122.294815
16th Ave S & 17th Pl S,47.390789,-122.311691
Kent Des Moines Rd & 20th Ave S,47.3909111,-122.308136
Kent Des Moines Rd & 21st Ave S,47.3942719,-122.304054
24th Ave S & S 230th St,47.3963394,-122.300583
24th Ave S & S 226th St,47.3993492,-122.302368
3rd Ave & Columbia St,47.6037941,-122.332466
S 223rd St & 24th Ave S,47.4021759,-122.303574
24th Ave S & S 223rd St,47.4024849,-122.302399
S 223rd St & 16th Ave S,47.4022331,-122.312958
S 223rd St & 13th Ave S,47.4021149,-122.316811
S 223rd St & 10th Ave S,47.4020538,-122.321167
S 223rd St & 8th Ave S,47.4020233,-122.323082
Des Moines Memorial Dr S & S 212th St,47.412693,-122.323967
Des Moines Memorial Dr S & S 210th St,47.4138756,-122.322189
Des Moines Memorial Dr S & S 208th St,47.4160194,-122.32016
Des Moines Memorial Dr S & S 206th St,47.4187241,-122.320129
Des Moines Memorial Dr S & S 202nd St,47.4210243,-122.320183
S 200th St & Des Moines Memorial Dr S,47.423027,-122.320457
8th Ave S & S 200th St,47.4233475,-122.324692
8th Ave S & S 198th St,47.4259758,-122.324745
8th Ave S & S 194th St,47.4284134,-122.324814
8th Ave S & S 192nd St,47.4310379,-122.324867
8th Ave S & S 189th St,47.4336319,-122.324638
8th Ave S & S 186th St,47.4364014,-122.324379
8th Ave S & Des Moines Memorial Dr S,47.4384346,-122.324188
Des Moines Memorial Dr S & 8th Ave S,47.4411278,-122.32621
Des Moines Memorial Dr S & S Normandy Rd,47.4439621,-122.328529
Des Moines Memorial Dr S & S 176th St,47.4454041,-122.327942
Des Moines Memorial Dr S & S 171st St,47.4491386,-122.3274
Des Moines Memorial Dr S & S 168th St,47.4523621,-122.326454
Des Moines Memorial Dr S & S 165th St,47.4535713,-122.326111
Des Moines Memorial Dr S & S 164th St,47.4562683,-122.325333
Des Moines Memorial Dr S & S 160th St,47.4600945,-122.32341
Des Moines Memorial Dr S & S 156th Way,47.4636002,-122.323326
S 156th St & Des Moines Memorial Dr S,47.463356,-122.323997
S 156th St & 2nd Ave S,47.4633522,-122.330086
S 152nd St & 4th Ave S,47.4668312,-122.329391
S 152nd St & 4th Ave S,47.4668427,-122.326508
8th Ave S & S 152nd St,47.4664459,-122.323532
42nd Ave S & S 152nd St,47.4669838,-122.281075
S 146th St & 4th Ave S,47.4722824,-122.328575
S 146th St & 5th Pl S,47.4723091,-122.326538
42nd Ave S & S 148th St,47.4708252,-122.281075
S 146th St & 8th Ave S,47.4723206,-122.322998
S 146th St & 11th Ave S,47.4723167,-122.318954
Des Moines Memorial Dr S & S 144th St,47.4746971,-122.315208
Des Moines Memorial Dr S & S 140th St,47.4774055,-122.31472
Des Moines Memorial Dr S & S 138th St,47.4799309,-122.314255
Des Moines Memorial Dr S & S 136th St,47.4815788,-122.313942
Des Moines Memorial Dr S & S 134th St,47.4834175,-122.313599
Des Moines Memorial Dr S & S 132nd St,47.4853287,-122.313133
Des Moines Memorial Dr S & S 128th St,47.4868736,-122.31237
S 128th St & Roseberg Ave S,47.4885292,-122.309692
S 128th St & 20th Ave S,47.4885559,-122.307686
S 128th St & 22nd Ave S,47.4885979,-122.304352
S 128th St & 24th Ave S,47.488636,-122.301659
S 128th St & 26th Ave S,47.4886513,-122.299515
Military Rd S & S 128th St,47.4891319,-122.297371
Military Rd S & S 125th Pl,47.4908485,-122.298531
Military Rd S & S 123rd St,47.4933357,-122.29924
Military Rd S & S 121st Pl,47.4946022,-122.300484
S 120th St & 23rd Ave S,47.4956856,-122.303055
S 120th St & 22nd Ave S,47.4957657,-122.305199
S 120th St & Roseberg Ave S,47.4958572,-122.307777
Glendale Way S & Des Moines Memorial Dr S,47.4962654,-122.31076
Glendale Way S & S 118th St,47.4976349,-122.311752
Glendale Way S & 16th Ave S,47.4991226,-122.312424
S 112th St & 14th Ave S,47.5029259,-122.317032
S 112th St & 14th Ave S,47.5028648,-122.315865
S 112th St & 10th Ave S,47.502964,-122.320236
S 112th St & 10th Ave S,47.5030975,-122.320786
S 112th St & 8th Ave S,47.5029793,-122.322807
S 112th St & 8th Ave S,47.5029488,-122.323616
5th Ave S & 4th Pl S,47.5018578,-122.326385
5th Ave S & 4th Pl S,47.5015144,-122.326591
S 116th St & 5th Ave S,47.4994087,-122.326714
S 116th St & 5th Ave S,47.4995422,-122.326935
S 116th St & 3rd Ave S,47.4994125,-122.329475
S 116th St & 3rd Ave S,47.4995461,-122.330154
SW 116th St & 1st Ave S,47.4994164,-122.333847
SW 116th St & 1st Ave S,47.4995461,-122.334229
SW 108th St & 4th Ave SW,47.5067368,-122.339722
SW 108th St & 8th Ave SW,47.5066566,-122.344322
SW 108th St & 8th Ave SW,47.5065193,-122.344337
Des Moines Memorial Dr S & S 120th St,47.4960289,-122.31031
8th Ave SW & SW 102nd St,47.5121841,-122.345154
8th Ave SW & SW 102nd St,47.5124855,-122.344978
8th Ave SW & SW 99th St,47.5154991,-122.345169
8th Ave SW & SW 104th St,47.5098419,-122.344788
8th Ave SW & SW 106th St,47.509079,-122.34494
Des Moines Memorial Dr S & S 116th St,47.4990921,-122.306892
Des Moines Memorial Dr S & S 113th St,47.5016937,-122.305298
Des Moines Memorial Dr S & S 108th St,47.5065842,-122.30394
Des Moines Memorial Dr S & S 103rd St,47.5114746,-122.307304
Des Moines Memorial Dr S & 17th Pl S,47.5131683,-122.310974
Des Moines Memorial Dr S & S 99th St,47.5151138,-122.313408
Des Moines Memorial Dr S & S 96th St,47.5168343,-122.315086
14th Ave S & S Director St,47.5225716,-122.314873
14th Ave S & S Trenton St,47.524601,-122.314842
8th Ave S & S Monroe St,47.5313187,-122.322945
8th Ave S & S Southern St,47.5295219,-122.322968
8th Ave S & S Thistle St,47.5278397,-122.322998
8th Ave S & S Cloverdale St,47.5267563,-122.322807
8th Ave S & S Thistle St,47.5284119,-122.322777
8th Ave S & S Southern St,47.5300674,-122.322754
8th Ave S & S Kenyon St,47.5316391,-122.322723
14th Ave S & S Trenton St,47.5245171,-122.315048
14th Ave S & S Henderson St,47.5228043,-122.315079
Des Moines Memorial Dr S & S 96th St,47.516243,-122.314758
5th Ave S & S Kenyon St,47.532177,-122.32827
S Kenyon St & 5th Ave S,47.5320587,-122.327766
S Holden St & 5th Ave S,47.5340652,-122.328339
S Holden St & 2nd Ave S,47.5340843,-122.33107
S Holden St & 2nd Ave S,47.5342293,-122.331291
Des Moines Memorial Dr S & S 99th St,47.5148048,-122.313354
Des Moines Memorial Dr S & 17th Pl S,47.5129852,-122.310829
5th Ave S & S Holden St,47.5340347,-122.328041
Des Moines Memorial Dr S & S 103rd St,47.5110741,-122.307045
Des Moines Memorial Dr S & S 108th St,47.5063019,-122.304062
Des Moines Memorial Dr S & S 112th St,47.502594,-122.305214
Des Moines Memorial Dr S & S 116th St,47.4990845,-122.307167
S 120th St & Des Moines Memorial Dr S,47.4957199,-122.309311
S 120th St & 20th Ave S,47.4957199,-122.307152
S 120th St & 22nd Ave S,47.4955711,-122.304321
Military Rd S & S 121st Pl,47.4945488,-122.300705
Military Rd S & S 123rd St,47.4932747,-122.299431
Military Rd S & S 125th St,47.4907532,-122.298683
S 128th St & Military Rd S,47.4888,-122.297867
S 128th St & 26th Ave S,47.4887848,-122.300049
S 128th St & 24th Ave S,47.4887505,-122.302551
S 128th St & 22nd Ave S,47.4887238,-122.305214
S 128th St & 20th Ave S,47.4886971,-122.307251
S 128th St & Roseberg Ave S,47.4886665,-122.309746
3rd Ave & James St,47.6022339,-122.331047
S 223rd St & Emmett Ln,47.402195,-122.307739
S 223rd St & Emmett Ln,47.4020615,-122.307671
Des Moines Memorial Dr S & S 128th St,47.4876938,-122.312149
Des Moines Memorial Dr S & S 132nd St,47.4847145,-122.313545
Des Moines Memorial Dr S & S 134th St,47.4828568,-122.313904
Des Moines Memorial Dr S & S 138th St,47.4794121,-122.31456
Des Moines Memorial Dr S & S 140th St,47.4774323,-122.314926
S 144th St & Des Moines Memorial Dr S,47.4742317,-122.315964
S 146th St & 11th Ave S,47.4724503,-122.320099
S 146th St & 8th Ave S,47.4724617,-122.32386
S 146th St & 5th Ave S,47.4724197,-122.328697
S 146th St & 4th Ave S,47.4724121,-122.329239
SW 152nd St & 4th Ave SW,47.4667778,-122.338425
42nd Ave S & S 148th St,47.4703484,-122.281265
Pioneer Sq Stn & 3rd Av - James - Bay C,47.6021385,-122.331055
S 152nd St & 8th Ave S,47.46698,-122.324364
S 152nd St & 4th Ave S,47.4669762,-122.326782
S 152nd St & 4th Ave S,47.4669724,-122.329132
SW 156th St & 2nd Ave SW,47.4632149,-122.336273
S 156th St & 1st Ave S,47.4632111,-122.33271
S 156th St & 4th Ave S,47.4632149,-122.328133
S 156th Way & Des Moines Memorial Dr S,47.4632339,-122.323067
Des Moines Memorial Dr S & S 156th St,47.462677,-122.323532
Des Moines Memorial Dr S & S 160th St,47.4593277,-122.324158
Des Moines Memorial Dr S & S 164th St,47.4561577,-122.325569
Pioneer Square Stn Tun & 3rd Av/James St & Yesler Way - Bay D,47.6026077,-122.331497
Des Moines Memorial Dr S & S 165th St,47.4533157,-122.326385
Des Moines Memorial Dr S & S 168th St,47.452179,-122.326714
Des Moines Memorial Dr S & S 171st St,47.4490051,-122.327644
Des Moines Memorial Dr S & S 176th St,47.4452934,-122.328148
Des Moines Memorial Dr S & S Normandy Rd,47.4431763,-122.328979
Des Moines Memorial Dr S & 8th Ave S,47.4407349,-122.325798
8th Ave S & Des Moines Memorial Dr S,47.4391441,-122.324326
8th Ave S & S 186th St,47.4361496,-122.3246
8th Ave S & S 188th St,47.4340057,-122.324799
8th Ave S & S 192nd St,47.4309311,-122.325058
8th Ave S & S 194th St,47.4289169,-122.32502
8th Ave S & S 198th St,47.4257965,-122.324951
8th Ave S & S 200th St,47.4231682,-122.324883
S 200th St & Des Moines Memorial Dr S,47.4228745,-122.320267
Des Moines Memorial Dr S & S 202nd St,47.4212112,-122.320389
Des Moines Memorial Dr S & S 204th St,47.4199295,-122.320351
Des Moines Memorial Dr S & S 206th St,47.4182434,-122.32032
Des Moines Memorial Dr S & S 208th St,47.4157639,-122.320457
Des Moines Memorial Dr S & S 210th St,47.4137993,-122.322601
Des Moines Memorial Dr S & S 212th St,47.412571,-122.324448
S 223rd St & 8th Ave S,47.4018593,-122.323738
S 223rd St & 10th Ave S,47.4019203,-122.320786
S 223rd St & 13th Ave S,47.4019814,-122.316673
S 223rd St & 16th Ave S,47.4020958,-122.313148
S 223rd St & 24th Ave S,47.4020348,-122.302711
24th Ave S & S 223rd St,47.4025078,-122.302605
24th Ave S & S 226th St,47.3992043,-122.302551
Kent Des Moines Rd & 24th Ave S,47.3959045,-122.300858
Kent Des Moines Rd & 21st Ave S,47.3944054,-122.304161
Kent Des Moines Rd & 20th Ave S,47.3910408,-122.308464
16th Ave S & 17th Pl S,47.3907471,-122.31189
Pacific Hwy S & Kent Des Moines Rd,47.3926201,-122.295174
Pacific Hwy S & S 240th St,47.3888206,-122.296089
S 240th St & Pacific Hwy S,47.3865776,-122.297096
S 240th St & 26th Pl S,47.3865852,-122.299614
Military Rd S & S 242nd St,47.3853951,-122.286583
Kent Boeing & S 204th St,47.4191475,-122.256325
Kent Boeing Acs & Kent Boeing Acs,47.4190445,-122.256531
S 204th St & 68th Ave S,47.4192772,-122.250229
S 204th St & 68th Ave S,47.4194031,-122.25045
Center Point Acs & S 204th St,47.41856,-122.247375
Center Point Acs & S 208th St,47.4155998,-122.246613
76th Ave S & S 212th St,47.4114685,-122.238632
76th Ave S & S 228th St,47.4028053,-122.238617
76th Ave S & S 228th St,47.3979225,-122.238632
4th Ave N & S 228th St,47.3941803,-122.237198
Reith Rd & 38th Ave S,47.3701286,-122.284149
Reith Rd & S 253rd St,47.3747559,-122.277931
Reith Rd & Lake Fenwick Rd S,47.3785095,-122.2743
W James St & Washington Ave N,47.3868065,-122.2481
W James St & 64th Ave S,47.3868065,-122.254288
64th Ave S & W James St,47.3863258,-122.253822
W Meeker St & Russell Rd,47.3802452,-122.263153
Military Rd S & S 272nd St,47.3583336,-122.29203
S Star Lake Rd & S 272nd St,47.3572693,-122.304848
S Star Lake Rd & 24th Ln S,47.3561287,-122.302399
S Star Lake Rd & S 276th Pl,47.3538437,-122.29937
S Star Lake Rd & 25th Dr S,47.3549652,-122.300652
W Meeker St & Russell Rd,47.381073,-122.259941
S Star Lake Rd & 25th Dr S,47.3556099,-122.301117
S Star Lake Rd & S 276th Pl,47.3539352,-122.299217
S Star Lake Rd & S 272nd St,47.356472,-122.303017
S 272nd St & 26th Ave S,47.35783,-122.300011
W Meeker St & 64th Ave S,47.3811264,-122.257179
W Meeker St & 64th Ave S,47.3811989,-122.253098
W Meeker St & Washington Ave S,47.3812637,-122.249176
W Meeker St & Washington Ave N,47.3814125,-122.248619
64th Ave S & W Meeker St,47.3815269,-122.253807
W Meeker St & 64th Ave S,47.3813324,-122.253304
W Meeker St & Russell Rd,47.3808594,-122.261703
W Meeker St & 64th Ave S,47.3812408,-122.258003
W Meeker St & Russell Rd,47.380188,-122.263779
64th Ave S & W Meeker St,47.3818283,-122.253601
64th Ave S & W James St,47.3870392,-122.253616
W James St & 64th Ave S,47.386673,-122.253113
Reith Rd & Lake Fenwick Rd S,47.3786736,-122.274384
Reith Rd & S 253rd St,47.3747787,-122.278122
Reith Rd & 38th Ave S,47.3702354,-122.283958
S Washington St & 3rd Ave S,47.6009483,-122.330841
SW 160th St & 10th Ave SW,47.4596329,-122.346863
21st Ave SW & SW 152nd St,47.4666481,-122.360512
SW 152nd St & 18th Ave SW,47.4666367,-122.357262
SW 152nd St & 16th Ave SW,47.4666061,-122.355072
SW 152nd St & 14th Ave SW,47.4666367,-122.352776
SW 152nd St & 12th Ave SW,47.4666786,-122.349869
SW 152nd St & 10th Ave SW,47.4666786,-122.347343
SW 152nd St & 9th Ave SW,47.4667091,-122.345604
SW 148th St & 6th Ave SW,47.4704895,-122.341751
Ambaum Blvd SW & SW 148th St,47.4709167,-122.346916
SW 152nd St & 6th Ave SW,47.4667397,-122.342041
Ambaum Blvd SW & SW 144th St,47.4738922,-122.34729
Ambaum Blvd SW & SW 139th St,47.4787903,-122.347885
Ambaum Blvd SW & SW 136th St,47.4815788,-122.348213
3rd Ave S & S Main St,47.6002388,-122.330376
Ambaum Blvd SW & SW 132nd St,47.4850006,-122.348923
Ambaum Blvd SW & SW 128th St,47.4887085,-122.349899
Ambaum Blvd SW & SW 124th St,47.4922714,-122.349869
Ambaum Blvd SW & SW 122nd St,47.4942932,-122.349854
Ambaum Blvd SW & SW 116th St,47.4982719,-122.353996
